Customer ID,Recency,Frequency,Monetory,Cluster,PCA1,PCA2
13876.0,154,1,122.7,3,-1.6665960076006767,-0.44907925898798895
13877.0,88,1,117.24,0,-1.4153546488081683,-0.9659418614078734
13878.0,56,1,1281.53,0,-0.11210145405889999,-0.5125958026195223
13880.0,23,13,3219.77,1,2.259281519911636,0.3764219524752896
13881.0,13,20,17159.52,1,3.4937062163905357,0.9712170103550827
13882.0,13,5,1191.13,2,1.0364846050798349,-0.37014229859201997
13883.0,12,5,2674.48,2,1.4376160527133515,-0.1412324480701995
13884.0,32,5,787.6,2,0.754839667504545,-0.3460680193126841
13885.0,202,2,506.8,3,-0.8004983229705481,0.5120189890522115
13886.0,73,1,243.56,0,-0.996320887834983,-0.8677570110369395
13887.0,205,1,349.55,3,-1.366329292478291,0.24490139396972946
13888.0,3,2,605.63,0,0.11120634105393025,-0.9545374356382612
13889.0,124,1,416.90000000000003,0,-0.9444769778281791,-0.32179605009935874
13890.0,24,10,1883.8100000000002,1,1.7711083490293507,0.11927849778658345
13892.0,28,4,632.97,2,0.4972163439752663,-0.5221034763171208
13893.0,299,1,821.1,3,-1.3371493079369885,1.2116333757751137
13894.0,25,3,564.62,2,0.24921742775642428,-0.6783051749258119
13895.0,30,4,2593.07,2,1.180864532285737,-0.09456122011967998
13897.0,52,1,311.16,0,-0.7894741927448575,-0.9565977481098251
13898.0,327,1,155.93,3,-2.2664131107035717,0.9407266465267579
13899.0,18,2,388.52,0,-0.16848605589455595,-0.9696974373886922
13900.0,95,3,740.95,2,0.09249787096745331,-0.06472523360092139
13901.0,74,5,2867.2,2,1.214933957830057,0.3522491641806147
13904.0,296,2,332.64,3,-1.3961701556940338,1.106440652943244
13908.0,81,4,2369.55,2,0.9253428617379275,0.2682597164947834
13911.0,59,9,2580.91,1,1.6933584299820357,0.4357703704661091
13914.0,13,2,626.45,0,0.08635223502904776,-0.8683522546857334
13917.0,51,2,272.04,0,-0.4796731551574621,-0.8218336193257252
13918.0,51,2,1212.8400000000001,2,0.25299303454315325,-0.3852834253827993
13919.0,31,2,384.81,0,-0.22703942836777619,-0.873293293579315
13922.0,353,1,172.25,3,-2.325534118208082,1.1680850270555478
13923.0,55,1,351.13,0,-0.7427334801636846,-0.8984496069453932
13924.0,19,6,1838.8500000000001,2,1.3659378297039504,-0.1283488413441696
13925.0,64,4,678.25,2,0.38196233581943667,-0.2271970618850902
13926.0,25,1,223.85000000000002,0,-0.8387416271947631,-1.2586374765973478
13927.0,76,1,348.99,0,-0.8327213022482945,-0.7399799387280867
13928.0,12,4,464.57,2,0.4118797031230753,-0.7345409847084955
13929.0,171,2,842.65,3,-0.42277766087992213,0.4239972204259575
13930.0,59,2,337.34,0,-0.40750844012057735,-0.6980397989280355
13931.0,216,2,1237.53,3,-0.42064436731722304,0.8797422004101141
13932.0,296,1,307.4,3,-1.8062154034238618,0.9018478171807333
13933.0,111,2,608.7900000000001,0,-0.3336410668033408,-0.12885700693984323
13934.0,265,1,922.1,3,-1.1393964801406444,0.9860817139124766
13936.0,181,1,376.58,3,-1.2304297674786429,0.08348939389479053
13937.0,171,1,158.85,3,-1.611116557936775,-0.24433237340518468
13938.0,244,1,71.66,3,-2.3007205052251467,0.08203317602196777
13939.0,25,3,568.55,2,0.25261776728485985,-0.676279124179268
13940.0,19,4,839.14,2,0.6727735841007612,-0.5083946171971913
13941.0,23,5,5112.96,2,1.7101963724418818,0.13227481962730997
13946.0,81,3,561.5699999999999,2,0.014577552381886096,-0.2525449777691028
13947.0,215,1,90.6,3,-2.066829980552264,-0.0714891827374903
13948.0,362,1,102.0,3,-2.618186141730283,1.0846066724680785
13949.0,26,6,2427.32,2,1.4732242109564377,0.006272374960792587
13950.0,13,4,745.06,2,0.6393062860852798,-0.5889322154028188
13951.0,178,3,674.45,3,-0.2974509201514649,0.5411803742640984
13952.0,189,2,3251.071,2,0.1652849712432887,0.956176705274246
13953.0,54,7,3515.68,1,1.6614076504138018,0.38809947413151463
13954.0,72,2,439.92,0,-0.33131606760553356,-0.5213490499299471
13955.0,126,2,322.96,0,-0.7063900065676039,-0.19946361232089266
13956.0,56,5,1026.42,2,0.7853333568412113,-0.08551265625686727
13959.0,81,3,598.2,2,0.045555285842576766,-0.23408727391941
13960.0,23,2,230.22,0,-0.4453234962507623,-1.0841505443911281
13962.0,23,2,169.55,0,-0.5947816303449808,-1.1732033468028784
13963.0,253,4,664.54,3,-0.41099925451218905,1.209116775657138
13967.0,147,1,80.7,3,-1.8413036310388797,-0.6238725983768266
13969.0,18,18,9053.94,1,3.0673622036248345,0.7774884518650156
13971.0,20,8,2758.26,1,1.7910313349222802,0.11041347190386301
13972.0,72,2,190.25,0,-0.7415126338227657,-0.7657596601834756
13973.0,289,1,264.7,3,-1.8504039981126974,0.8048226457717241
13974.0,51,1,413.59000000000003,0,-0.6459736373051985,-0.8811941157456555
13975.0,122,6,2526.28,2,1.0951522875138553,0.7505471243776118
13976.0,208,1,357.98,3,-1.3670871659703756,0.2747480831853982
13978.0,16,2,196.79000000000002,0,-0.4930155032687695,-1.1832631812151668
13979.0,75,1,869.87,0,-0.38090915531100417,-0.48087261298325057
13980.0,62,1,200.14,0,-1.0467402026260115,-1.0088923593591985
13982.0,41,4,1871.81,2,0.9753056552314605,-0.10594734865291755
13983.0,1,12,2603.43,1,2.1782237527931523,0.11319856600538347
13984.0,28,5,920.51,2,0.8478990445116598,-0.3310174054606448
13985.0,1,15,7060.13,1,2.8582318374452824,0.49802849403940236
13986.0,19,1,320.46,0,-0.6383519991307418,-1.1998342837714964
13988.0,21,6,4147.96,2,1.756992107690029,0.12485490968650946
13989.0,215,2,1266.08,3,-0.4053099746881805,0.8787795912055848
13990.0,67,1,311.3,0,-0.8513927307150014,-0.8419998577818154
13991.0,14,6,855.97,2,1.0114419849580598,-0.39006795564563357
13992.0,91,1,76.8,0,-1.633339372350758,-1.065527135686943
13993.0,32,9,3466.36,1,1.950012218414488,0.3160100634367022
13994.0,41,6,2313.14,2,1.3874339476377218,0.10664658951780781
13995.0,17,5,1393.69,2,1.0969809097846415,-0.29369863636757026
13999.0,12,12,3901.81,1,2.3312918879081774,0.3154959592675957
14000.0,6,1,635.66,0,-0.24890755515551866,-1.0990810270227724
14001.0,47,3,2043.0800000000002,2,0.7890203570091504,-0.13448296567013346
14002.0,136,2,529.73,0,-0.5053986388204206,0.02128883372764657
14004.0,45,7,4582.64,1,1.8288173406198605,0.3969537152173527
14005.0,11,5,2874.72,2,1.4772025212497797,-0.12774475427219237
14006.0,7,3,962.19,2,0.585203660943044,-0.6599014377905892
14009.0,200,2,695.61,3,-0.6369617064677313,0.5892614438810366
14012.0,161,1,328.8,3,-1.2140203267632943,-0.10872163390756891
14013.0,99,3,473.02,0,-0.1440955548319743,-0.16529885604613995
14014.0,79,1,505.18,0,-0.6639437636116953,-0.6091176463832312
14015.0,54,1,917.34,0,-0.26785046454557965,-0.6255957860863813
14016.0,209,4,4341.21,2,0.6923286657575456,1.4221467677914723
14019.0,48,3,1421.61,2,0.6068808407538157,-0.23290915056225414
14020.0,2,2,642.8,0,0.14455344166391373,-0.9447673929570385
14021.0,6,3,631.9,2,0.383119799313991,-0.7904100563474651
14022.0,227,1,440.0,3,-1.344741123076835,0.4799516725736057
14023.0,282,2,584.07,3,-1.0623453936181029,1.1639541824331134
14024.0,64,2,327.7,0,-0.44241664286744975,-0.6683423267397278
14027.0,62,1,104.82,0,-1.3621468889897637,-1.1968235782943255
14029.0,146,2,467.66,0,-0.6079038958282881,0.06120652547698708
14030.0,20,8,2360.09,1,1.7145006708694241,0.06481361114256985
14031.0,23,19,17286.86,1,3.4112183296799374,1.0278422848925235
14032.0,7,11,2975.59,1,2.1456394547540913,0.162222740549246
14034.0,24,3,651.8199999999999,2,0.3237716325645538,-0.6439823828719483
14035.0,30,5,1428.02,2,1.0550689801719455,-0.18737889223382084
14036.0,286,1,626.65,3,-1.4158301240290434,1.0334599180872686
14037.0,178,2,147.20000000000002,3,-1.3058628976253615,-0.03148238679586461
14038.0,80,3,1560.38,2,0.5200270773144499,0.03852152405835657
14039.0,183,1,152.2,3,-1.6816946501971446,-0.16519243153013827
14040.0,10,12,3614.92,1,2.3020822798606106,0.27789293208554783
14041.0,268,1,141.41,3,-2.0696802555399856,0.4620817558324658
14044.0,28,4,652.82,2,0.5123567933340983,-0.5130822246244748
14045.0,111,4,1659.75,2,0.6263105724948079,0.3930675706702924
14046.0,286,1,154.99,3,-2.099517659943708,0.6260930563492273
14047.0,75,5,1308.6100000000001,2,0.8258007156241034,0.13048829771183207
14048.0,162,1,409.93,3,-1.1101548491414595,-0.036735238963376174
14049.0,18,4,5681.72,2,1.615687306296789,0.04332957955746053
14050.0,108,2,746.36,0,-0.22131022356143318,-0.09222430585776058
14051.0,19,23,15610.390000000001,1,3.544705965122121,1.0491176524351242
14052.0,21,1,225.36,0,-0.8188843806037446,-1.2872034574229478
14053.0,156,2,260.25,3,-0.9363211530799541,-0.03348268685472983
14054.0,215,1,92.46,3,-2.056958008556328,-0.06560708888628351
14055.0,108,1,725.6400000000001,0,-0.6065314394519032,-0.28202604566653916
14056.0,17,23,8214.65,1,3.2377326249265077,0.846012500487241
14057.0,25,17,6217.96,1,2.8043321024452896,0.6967586436614008
14059.0,268,1,183.6,3,-1.9422523221464347,0.538008132426194
14060.0,24,19,6140.42,1,2.8988254254436474,0.7326386553740764
14062.0,11,12,10464.85,1,2.8198534112711418,0.5964999517775038
14064.0,6,5,1353.74,2,1.128277028217966,-0.3861448425897983
14066.0,268,1,152.55,3,-2.0326934943858124,0.4841198653865219
14067.0,154,2,374.7,0,-0.7496174305457366,0.05756360493733354
14068.0,322,1,265.85,3,-1.9849882826836882,1.0579130923981377
14071.0,21,8,1438.82,2,1.4674636066691897,-0.07228098446650091
14073.0,153,1,151.04,3,-1.5611497456900656,-0.39634981229527133
14075.0,21,3,942.26,2,0.5169394902685376,-0.559183934772651
14076.0,306,1,122.47,3,-2.297182473915218,0.7103052854346595
14077.0,42,5,499.41999999999996,2,0.4900615988196886,-0.4028385989822833
14078.0,67,6,1049.37,2,0.8918189033306203,0.07392533337199496
14079.0,156,1,375.1,3,-1.128793906220777,-0.1084376110489615
14080.0,153,1,45.599999999999994,3,-2.1418819195417567,-0.7423719799449706
14081.0,70,2,934.52,2,0.04638432608389208,-0.31649972613318567
14082.0,425,1,182.25,4,-2.5962423263740333,1.7339450629598234
14083.0,38,9,1018.43,2,1.3239919957277713,0.003600083178082065
14085.0,11,18,4448.54,1,2.747437803031443,0.5161694707555347
14087.0,152,1,194.42,3,-1.4337405369626135,-0.3305340121891828
14088.0,12,13,50491.81,1,3.656426182059726,1.097799906610441
14089.0,58,1,161.0,0,-1.136443595772274,-1.1027387082407683
14090.0,326,1,76.32000000000001,3,-2.6098854587039293,0.7259734265206039
14092.0,25,14,4076.91,1,2.430074207828732,0.4916255815657861
14093.0,14,1,442.85,0,-0.4592075960789596,-1.1435903789700612
14096.0,13,17,65164.79,1,4.007770718724599,1.2926197983605496
14098.0,275,1,147.35,3,-2.078610469538967,0.5274567343423602
14099.0,18,11,3104.17,1,2.1208391966124753,0.25853942572906075
14100.0,139,1,194.9,0,-1.3786822124232636,-0.42902063759088555
14101.0,75,6,5976.79,1,1.7126345040802606,0.6437936334546207
14102.0,13,5,1360.28,2,1.1016439701011,-0.33131788737024015
14104.0,126,2,216.20999999999998,0,-0.9027049110504607,-0.3164354486504736
14105.0,240,1,1266.23,3,-0.8802302845877592,0.8880172332056977
14107.0,53,7,2703.23,2,1.5365414649748352,0.3036000641207282
14108.0,91,2,597.91,0,-0.25963061531806086,-0.2867471765172622
14109.0,74,1,144.2,0,-1.256491255265428,-1.0126769248507477
14110.0,2,12,5683.15,1,2.5573591556914206,0.34920118137212036
14111.0,7,4,692.85,2,0.6285332682896452,-0.6559477041257945
14112.0,24,7,2915.15,2,1.6937274538690195,0.1043742452573234
14113.0,24,4,1840.42,2,1.0374287206867936,-0.24062221302718712
14114.0,38,2,386.53,0,-0.25385302732107673,-0.8185739114104423
14116.0,21,5,1382.74,2,1.0765397350614831,-0.2654805819823025
14117.0,145,1,90.0,0,-1.7800765271058954,-0.6075900161099074
14121.0,12,4,2780.15,2,1.2896286024357744,-0.2115450315518125
14124.0,86,1,419.58000000000004,0,-0.7839195505892511,-0.6099078152511747
14125.0,12,3,2740.43,2,1.0781605820428308,-0.3156819835177409
14126.0,12,3,706.1300000000001,2,0.41272694014972394,-0.7121724856156832
14127.0,94,3,709.71,2,0.07551515185906799,-0.08494359883046149
14128.0,62,2,637.5,0,-0.10806104737437885,-0.4893194711559566
14129.0,19,5,1123.8600000000001,2,0.98310525432472,-0.3413512145521258
14130.0,321,1,483.86,3,-1.6875812466048834,1.225020020091858
14132.0,4,11,3586.0299999999997,1,2.2496777207043475,0.1939144108101348
14133.0,306,3,605.64,3,-0.880465675410522,1.4865238702813048
14135.0,40,15,4690.31,1,2.4958687560965016,0.6759962464326222
14138.0,121,2,982.3800000000001,2,-0.14038549863392966,0.08728615748296684
14139.0,48,1,415.82,0,-0.6309115032786681,-0.902517786159168
14140.0,122,2,935.05,2,-0.1687518198064091,0.0804838513507963
14141.0,31,4,915.13,2,0.6655857332263505,-0.39148437479491954
14142.0,698,1,311.81,4,-3.464560887506347,3.9737096189530825
14143.0,135,1,115.8,0,-1.6160735053338455,-0.6108650163958538
14145.0,48,4,3742.2,2,1.2863861285758944,0.15010208650231743
14146.0,83,5,4191.0,2,1.364015140575791,0.5319721413566537
14147.0,79,2,483.4,0,-0.3141285607143461,-0.4404121466578234
14148.0,235,1,157.2,3,-1.8813372650622977,0.2410227770417377
14149.0,281,1,446.62,3,-1.5611234731216797,0.8963915537925583
14150.0,244,2,658.64,3,-0.8460150611374194,0.9090740211717376
14152.0,77,2,621.29,0,-0.1828283213786775,-0.3823773431471058
14154.0,241,2,1345.62,3,-0.48311837700426047,1.095003315947116
14155.0,268,1,118.75,3,-2.1547876817785077,0.41137153615439925
14156.0,1,55,117379.63,1,5.386144042123785,1.881507929011789
14157.0,21,2,432.88,0,-0.1279486443473147,-0.9152454573239774
14158.0,42,1,507.66,0,-0.508268035865097,-0.8900386928855843
14159.0,21,11,4693.01,1,2.311338032248524,0.40234408739721755
14161.0,128,3,1110.52,2,0.15429115247619915,0.3053743855016773
14162.0,175,2,289.36,3,-0.9631498997626248,0.14242070521528322
14163.0,65,4,2445.91,2,1.0071936227374054,0.15543877800816108
14164.0,72,2,1631.77,2,0.31160089093529386,-0.1382748383918375
14165.0,99,1,122.53999999999999,0,-1.4393895869133972,-0.8691691696386871
14167.0,10,4,574.84,2,0.5245540593249318,-0.6876041860036863
14171.0,305,1,363.79,3,-1.7610331618643227,1.0196638801809834
14173.0,12,4,450.84,2,0.39717932860858063,-0.7433000231840646
14174.0,183,1,134.46,3,-1.7421317435533394,-0.20120313489939665
14175.0,31,3,3222.3,2,1.0789713555791602,-0.12330992115597539
14176.0,299,4,576.9000000000001,3,-0.6708985703796084,1.5188322476936857
14177.0,88,4,559.41,2,0.18809411542791646,-0.10032500042296048
14178.0,30,7,1620.93,2,1.3807767089088443,-0.021497113265552252
14179.0,42,2,719.78,0,0.0343164410157581,-0.606473977426305
14180.0,12,25,4748.52,1,3.06265155828579,0.683352876263425
14184.0,245,1,452.89,3,-1.4051593725862876,0.6257417503159131
14185.0,10,1,197.65,0,-0.8374432502018428,-1.4093551488990175
14188.0,73,6,2054.36,2,1.1966346593188883,0.316142593638374
14189.0,18,15,4654.08,1,2.583198281966382,0.5058432452832274
14191.0,11,13,4684.76,1,2.4931049861965278,0.39454977140658143
14193.0,271,2,853.39,3,-0.8308236165948836,1.1908099875750047
14194.0,20,21,11349.52,1,3.3043314042188103,0.9245182331560219
14195.0,203,2,1012.0,3,-0.4655037942207835,0.7217208040801016
14196.0,108,1,335.52,0,-0.9845576501991117,-0.5072683428232257
14198.0,20,4,701.4,2,0.5806941661613719,-0.5531595932891483
14199.0,220,1,185.39999999999998,3,-1.7386430614995827,0.17455407975689957
14201.0,62,7,747.44,2,0.8684162886897047,-0.0035993792288656003
14204.0,152,1,161.03,3,-1.5257554041390833,-0.3853599461222534
14205.0,18,2,466.7,0,-0.0786603255134929,-0.9161758738579093
14206.0,241,1,328.15999999999997,3,-1.5463808313923293,0.5011989917030153
14208.0,185,1,151.74,3,-1.6914565779145345,-0.15081011759459298
14209.0,12,6,2073.43,2,1.4538675742422724,-0.14665291517311826
14210.0,107,6,1905.8400000000001,2,1.0189535294197922,0.5536537313618911
14211.0,55,9,2241.1,1,1.640628201593228,0.3639540298917961
14212.0,32,1,1070.48,0,-0.10097398031761332,-0.7483517043801005
14214.0,52,5,1004.38,2,0.7912543421866423,-0.1223823880063178
14215.0,13,6,1789.72,2,1.377501414700841,-0.18205533830776358
14216.0,18,4,1839.3,2,1.0619854316562198,-0.2865869146916791
14217.0,13,17,2004.98,1,2.2983922953803364,0.2741075581031993
14218.0,44,1,169.48000000000002,0,-1.0533913452662593,-1.1946449146419944
14219.0,213,1,89.94,3,-2.0620960285308656,-0.08886735453583954
14220.0,190,2,632.4,3,-0.6422498865627065,0.4851163501653937
14221.0,44,9,3432.8,1,1.8955249236197815,0.40473751030798977
14222.0,179,1,683.17,3,-0.9302304083037408,0.24216067355126267
14223.0,124,3,991.13,2,0.11505941199912326,0.24160095396102768
14224.0,112,4,1050.12,2,0.39753814668512993,0.26685573660226236
14226.0,30,5,2232.19,2,1.2743111596170658,-0.05674611935215359
14227.0,28,10,3350.96,1,2.037266063900119,0.31826299751196
14229.0,53,3,1547.2,2,0.6277138128993606,-0.1699989806243278
14231.0,96,3,925.71,2,0.1975529347165653,0.007969961697204495
14232.0,44,5,2048.07,2,1.1740593676348976,0.024911950486073486
14233.0,6,4,1462.72,2,0.9992631762496513,-0.44515223942824395
14234.0,23,4,775.46,2,0.6174940575558697,-0.5009345689246993
14235.0,77,5,3144.86,2,1.247883998787911,0.40218030221812
14236.0,82,2,490.86,0,-0.31905096230757835,-0.41304684060926894
14237.0,698,1,161.0,4,-3.787696307825543,3.78117332835693
14238.0,328,1,146.85,3,-2.2998252955877034,0.930917824176292
14239.0,45,11,2380.85,1,1.8787574950377548,0.3869823326017815
14240.0,91,2,890.34,2,-0.06436703685630105,-0.1704017599472646
14241.0,96,1,213.70000000000002,0,-1.1555491960874555,-0.7303446009456968
14242.0,236,2,280.55,3,-1.2309785579002352,0.5989028699416196
14243.0,129,10,2588.77,1,1.4921763594041595,1.0135193416245154
14245.0,250,2,1693.45,3,-0.4075691234065551,1.230913191902139
14246.0,112,3,1474.06,2,0.35953561672117873,0.2660760768844245
14247.0,191,1,136.76999999999998,3,-1.7669684883295942,-0.13520644870749926
14248.0,320,1,302.58,3,-1.9133732239452204,1.0803852105666079
14250.0,32,3,1904.05,2,0.8165671049548103,-0.2695608669666926
14251.0,12,5,2879.7000000000003,2,1.4739096394021538,-0.1196073580488416
14256.0,262,2,969.0600000000001,3,-0.7311869122206167,1.1592825234247248
14257.0,125,5,3099.7200000000003,2,1.041942376877113,0.7642446459361435
14258.0,11,9,12669.98,1,2.6734170158710673,0.5349541579021891
14259.0,143,1,120.0,0,-1.6318652816278287,-0.5394789962881157
14261.0,52,2,1163.45,2,0.22845066839537295,-0.3898072746527206
14262.0,19,8,2618.23,1,1.76959702455674,0.08754268043440108
14264.0,126,2,333.97,0,-0.6899774073895444,-0.18968436570761962
14265.0,111,2,530.18,0,-0.4014178685842749,-0.16924098586261616
14267.0,164,3,1516.24,2,0.15796716766588753,0.6711438006930822
14270.0,10,1,492.65000000000003,0,-0.39041497107172485,-1.142998812690889
14271.0,227,1,112.32,3,-2.012045201461518,0.08234669375402112
14272.0,75,2,437.96,0,-0.34593168839117905,-0.49975933005946976
14273.0,37,4,559.97,2,0.39985629914701304,-0.48921949240337226
14276.0,5,3,1119.74,2,0.6678855262781612,-0.6308352981782335
14277.0,17,3,4216.2,2,1.2689550033666652,-0.1515023614819614
14280.0,198,1,134.04,3,-1.8057954840136126,-0.08764510214396981
14282.0,21,15,3729.34,1,2.4620144304652745,0.463935587437941
14284.0,88,2,595.25,0,-0.24938884331624261,-0.31094300072515557
14285.0,23,4,1910.01,2,1.0597881385679397,-0.23739904680032534
14286.0,25,3,4628.75,2,1.2816482658375221,-0.06314387919148753
14287.0,200,3,176.63,3,-1.0445217589658207,0.3182345779437216
14288.0,67,1,426.6,0,-0.6970812838911103,-0.7500552683008814
14289.0,7,6,911.26,2,1.0711438975600398,-0.42519123811233
14290.0,13,5,2314.65,2,1.3625415838620447,-0.17586523309513688
14291.0,33,11,3883.25,1,2.168636028493317,0.4385098781600645
14292.0,2,9,4871.93,1,2.241407710166937,0.18665191681898655
14293.0,149,4,1046.56,2,0.24259652984444616,0.5482141941150561
14295.0,42,1,166.20000000000002,0,-1.0546466790347149,-1.2155917291727303
14297.0,19,4,1305.33,2,0.8895437523334525,-0.3792347619816932
14298.0,54,44,51527.3,1,4.561955824714351,1.9471219380515838
14299.0,1,9,3965.62,1,2.144493783478021,0.11880751853115643
14300.0,20,1,43.2,0,-1.616885087890524,-1.7727818447268155
14301.0,119,1,640.14,0,-0.7135758167248317,-0.23471351362242548
14304.0,340,1,383.45,3,-1.8802454289337993,1.3021123947958857
14305.0,73,3,1858.96,2,0.6349580744502115,0.036305816560234225
14306.0,53,2,2093.32,2,0.5125666680232975,-0.2104208093269177
14307.0,2,6,2995.72,2,1.6759310774778846,-0.11533328723731605
14309.0,30,9,2352.53,1,1.7680121766668597,0.18736872385260273
14311.0,37,1,310.26,0,-0.7287533748762434,-1.0719092853209067
14312.0,38,6,1611.59,2,1.2224825743318788,-0.021935928980950054
14314.0,108,1,120.0,0,-1.4868748989374156,-0.8065679357895523
14315.0,46,6,2481.13,2,1.4011359267049053,0.16530784439028484
14317.0,184,1,508.58000000000004,3,-1.0956273164942778,0.19410804553081043
14320.0,40,2,477.79,0,-0.1582884897927856,-0.7414341105365228
14321.0,12,5,1530.75,2,1.1637277305229163,-0.3044254571809304
14323.0,116,2,605.0600000000001,0,-0.3573671171459323,-0.09249678591801432
14326.0,37,1,183.85,0,-0.9846511765400813,-1.2243828626693647
14327.0,165,1,311.65,3,-1.2568157401499205,-0.09382307939982525
14329.0,19,7,5014.84,1,1.9807751334631196,0.2249109985125333
14331.0,137,2,462.65999999999997,0,-0.5758880760526819,-0.010612016248743566
14332.0,24,3,866.31,2,0.4632871583185727,-0.5608537621137641
14333.0,276,1,415.2,3,-1.5761512951910728,0.8369403115726525
14334.0,18,8,2552.21,1,1.7612026380298245,0.07244156820055178
14335.0,18,2,468.26,0,-0.07702504277418133,-0.9152015106253304
14336.0,18,4,1614.91,2,0.9981291547113158,-0.3246348968104691
14338.0,198,2,588.22,3,-0.710897404570059,0.525008922615342
14339.0,37,1,309.52,0,-0.7299222929669111,-1.0726057708778463
14340.0,220,1,134.7,3,-1.8945379810527032,0.0816659974046337
14341.0,47,8,2182.28,2,1.56420122734672,0.24794385464467708
14342.0,23,4,668.5600000000001,2,0.5447520371621912,-0.5442770126692874
14344.0,99,8,889.9300000000001,2,0.9086164722231342,0.3824915118069479
14345.0,334,1,108.97999999999999,3,-2.469993450609743,0.8901217266732225
14346.0,33,2,1021.58,2,0.24335762784951956,-0.5728141179259141
14348.0,262,1,409.57,3,-1.524843496897806,0.726119561324726
14349.0,12,1,133.5,0,-1.03724286971549,-1.5082044708384972
14350.0,69,1,282.93,0,-0.9064473705507694,-0.8546046527608476
14351.0,166,1,51.0,3,-2.141891092848191,-0.6110849906327365
14352.0,38,4,1078.96,2,0.7173818716693222,-0.28992634142505747
14353.0,128,1,90.6,0,-1.7064253150075228,-0.73539597521249
14354.0,91,2,163.62,0,-0.8938561908120275,-0.6646427336994369
14355.0,455,1,174.4,4,-2.74202071966434,1.9500673778559061
14356.0,81,2,701.23,0,-0.14004838321763716,-0.31648976138517265
14357.0,45,1,225.77,0,-0.917417667777176,-1.1035272412571613
14359.0,21,3,912.18,2,0.5010238604624037,-0.5686670682599908
14360.0,122,4,2128.23,2,0.7027730496995546,0.5497204189978969
14362.0,24,1,161.2,0,-0.9949898884805564,-1.3618355129264332
14364.0,6,8,3717.35,1,1.995527489694269,0.09086813148194574
14367.0,23,16,9261.52,1,2.9558952933488363,0.7724672805905397
14368.0,321,1,155.0,3,-2.244476561655109,0.8932007534072244
14371.0,297,1,100.5,3,-2.3561226354386084,0.5842917339834615
14373.0,360,1,76.55,3,-2.7492746135176556,0.9863003695657865
14375.0,158,1,257.68,3,-1.320875105784007,-0.2026880068012448
14377.0,264,2,617.05,3,-0.9608487207163976,1.0426401811780877
14379.0,46,2,348.1,0,-0.33828033946704394,-0.788083536425627
14381.0,54,1,202.68,0,-1.0074369099610894,-1.0662693298125234
14382.0,28,1,626.0699999999999,0,-0.347497889384394,-0.9356376408961238
14383.0,165,3,1247.69,2,0.05816176877359,0.6217753932830106
14385.0,11,3,202.11,0,-0.1957458794474453,-1.0848229975902672
14386.0,298,1,142.4,3,-2.1905556159172184,0.6930422385064449
14387.0,76,3,1770.56,2,0.598617081368623,0.04495073889180558
14388.0,12,8,3212.84,1,1.8990647852025933,0.09398852579464928
14389.0,215,2,1043.46,3,-0.5001954694463404,0.822243228914906
14390.0,6,9,4652.82,1,2.20224391115157,0.2037143243615576
14393.0,219,1,67.95,3,-2.2228935601325275,-0.12408008060859466
14395.0,61,9,3507.71,1,1.835699148564597,0.5407811870879987
14396.0,215,2,487.99,3,-0.8728883019142408,0.6001787600174358
14397.0,5,19,2612.96,1,2.558052592059387,0.3377043549206435
14400.0,151,1,574.7,0,-0.8990095008287163,-0.02202047981278085
14401.0,66,13,4051.48,1,2.193957496947765,0.7717744756720767
14403.0,143,4,1475.81,2,0.4361016508121831,0.6029153375351439
14404.0,110,6,1474.32,2,0.8805262234668506,0.5014717719437831
14406.0,3,1,156.75,0,-0.9216570462533239,-1.5302288473222279
14407.0,109,6,2157.73,2,1.0715989031038688,0.6052206730491241
14408.0,12,7,2606.53,2,1.6885049783585337,-0.019930538433164814
14409.0,72,6,2059.4500000000003,2,1.2019918928980566,0.3092352161622232
14410.0,124,9,1105.07,2,1.0077876989184575,0.6837437054901486
14411.0,312,1,1063.0,3,-1.264337345437102,1.3863099487835515
14412.0,44,2,770.03,0,0.059127297614814577,-0.571491892530046
14413.0,364,1,122.7,3,-2.5365383037431557,1.1534543780206306
14414.0,93,7,1496.98,2,1.0807529225734072,0.43600081708529453
14415.0,21,13,5900.28,1,2.5649441577241423,0.5383484599317301
14416.0,24,2,490.22,0,-0.07942059624092579,-0.8560323541329876
14418.0,27,3,1937.25,2,0.8457646584180468,-0.30266095973085916
14419.0,12,6,1058.06,2,1.123707120910481,-0.3433749858246567
14420.0,335,1,387.52,3,-1.8543609199657636,1.2670382649637433
14421.0,6,2,813.11,0,0.24324497681691487,-0.8455655695204991
14422.0,19,6,4263.64,1,1.7787822134196989,0.11763943860225844
14423.0,220,1,265.2,3,-1.563642544410899,0.2788259988779315
14424.0,19,1,322.08,0,-0.6358833750670655,-1.1983633842965111
14426.0,25,10,4481.67,1,2.1924399926293874,0.38042322742168405
14427.0,52,2,363.34000000000003,0,-0.3421521134888414,-0.7297939679075487
14428.0,81,5,1244.83,2,0.7764264936299812,0.16166578877030593
14431.0,70,1,470.36,0,-0.6616604309219211,-0.6986519271265207
14432.0,11,6,2255.51,2,1.4993268017152181,-0.12966600974400733
14434.0,23,6,1372.8,2,1.2059191508095755,-0.18329633679942703
14436.0,305,1,89.06,3,-2.447988859294478,0.610349724349834
14437.0,455,1,63.0,4,-3.2371282924536247,1.65506358218179
14438.0,192,1,131.9,3,-1.7887846540569823,-0.13810592477857553
